Record_ID,Country,City,Date,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity,Wind_Speed_kmh,AQI
AQ_009412,Italy,Bologna,2025-03-17,5.0,10.0,13.7,9.7,2.3,14.0,-0.9,59.7,6.6,8.0
AQ_011437,South Africa,Soweto,2025-01-05,33.2,56.8,10.3,6.8,1.7,10.0,3.8,90.4,2.0,28.0
AQ_002470,Russia,Kazan,2025-01-24,21.4,34.0,5.0,6.0,,10.0,27.8,33.6,4.2,18.0
AQ_003158,Japan,Hiroshima,2025-03-30,,32.1,30.8,9.3,1.8,15.5,29.8,63.3,2.9,20.0
AQ_012917,UK,Southampton,2025-02-10,119.3,280.1,7.9,5.2,5.0,10.0,16.5,57.8,4.1,107.0
AQ_008312,UK,Sheffield,2025-02-01,24.5,31.5,15.2,2.0,2.4,10.0,20.3,55.7,8.5,19.0
AQ_007425,Turkey,Izmir,2025-03-08,13.0,31.4,25.4,2.7,2.9,10.8,1.9,72.3,4.2,17.0
AQ_007509,Russia,Samara,2025-02-26,21.2,28.9,16.5,5.2,3.6,14.6,24.2,49.5,2.1,19.0
AQ_017131,Iran,Kerman,2025-03-08,9.5,22.1,6.6,4.9,2.0,10.0,25.8,62.2,10.5,11.0
AQ_000024,South Korea,Anyang,2025-01-29,33.7,55.8,12.3,3.6,1.4,10.0,18.9,52.2,5.0,28.0
AQ_011741,Italy,Rome,2025-01-01,38.3,95.0,7.9,2.7,2.6,13.2,11.3,78.8,4.8,37.0
AQ_007430,Italy,Padua,2025-03-20,35.4,65.2,7.1,5.9,2.0,10.0,23.2,60.1,3.7,30.0
AQ_001548,Australia,Canberra,2025-02-22,26.1,58.9,6.7,4.6,3.8,10.0,24.0,78.6,11.0,25.0
AQ_002996,China,Hangzhou,2025-01-14,36.0,48.1,10.0,5.0,2.0,10.4,21.7,66.8,3.9,27.0
AQ_000798,Japan,Kawasaki,2025-02-14,19.4,37.1,10.4,12.2,2.4,10.0,1.9,68.1,13.5,19.0
AQ_002471,South Korea,Daejeon,2025-01-08,27.1,64.5,5.0,3.1,5.3,10.0,7.6,72.9,7.3,26.0
AQ_003550,Germany,Bielefeld,2025-01-09,50.3,122.6,14.6,4.0,2.7,13.8,26.6,53.7,4.6,48.0
AQ_014262,South Africa,George,2025-01-14,5.0,10.0,43.0,5.2,3.5,10.0,14.9,,7.2,12.0
AQ_007404,Mexico,Juárez,2025-02-24,25.7,49.3,12.2,2.0,2.5,25.0,7.6,82.7,1.7,24.0
AQ_014613,South Africa,Kimberley,2025-01-16,43.3,90.7,5.0,5.2,1.2,15.0,-4.4,93.8,1.7,38.0
AQ_013809,Iran,Isfahan,2025-01-01,7.2,13.7,20.6,2.0,1.2,15.4,12.0,70.0,1.5,10.0
AQ_013320,Mexico,Tijuana,2025-01-16,5.8,12.3,26.3,8.8,,20.7,26.1,38.6,4.8,11.0
AQ_005321,Japan,Saitama,2025-03-07,34.0,59.9,9.3,5.8,,10.0,-10.0,97.1,3.6,28.0
AQ_006541,France,Nice,2025-02-10,23.1,56.2,24.5,5.2,3.2,15.5,8.4,43.7,2.2,26.0
AQ_016645,Italy,Messina,2025-03-30,62.0,131.6,46.9,7.3,2.9,13.7,28.9,69.6,2.8,60.0
AQ_006764,Italy,Messina,2025-01-08,131.3,176.7,5.0,14.2,1.9,10.0,11.3,77.7,5.1,91.0
AQ_015675,Russia,Rostov,2025-02-06,9.0,14.5,27.2,9.8,3.1,10.0,27.4,75.2,7.4,13.0
AQ_014257,South Africa,Soweto,2025-01-08,25.5,48.8,5.0,5.0,3.5,10.0,14.7,56.6,3.7,22.0
AQ_000742,Brazil,Maceio,2025-02-21,6.7,10.3,,6.2,3.1,33.1,29.3,89.4,7.3,10.0
AQ_002201,Japan,Sendai,2025-03-07,5.5,11.6,23.9,8.9,1.9,10.0,19.2,79.5,8.2,10.0
AQ_015942,Spain,Cordoba,2025-01-26,19.8,32.7,15.1,6.5,3.2,12.5,12.9,86.5,2.8,19.0
AQ_000687,Germany,Dresden,2025-02-18,28.0,61.5,22.0,2.0,1.6,10.0,13.5,66.0,6.0,28.0
AQ_009505,UK,London,2025-03-26,46.5,64.9,8.9,27.4,1.6,12.6,19.4,78.8,4.0,37.0
AQ_007307,Germany,Dortmund,2025-03-08,21.8,32.3,9.5,18.2,2.9,39.8,27.7,53.7,2.7,21.0
AQ_015003,India,Patna,2025-03-07,33.8,53.3,22.4,2.1,1.7,10.0,2.0,29.1,4.7,29.0
AQ_004521,Germany,Hannover,2025-01-26,7.9,17.0,13.0,4.0,2.2,10.2,14.9,51.5,4.4,10.0
AQ_014394,Italy,Reggio Calabria,2025-01-21,9.2,22.5,8.2,3.2,1.6,12.1,12.7,44.3,4.5,11.0
AQ_009793,Canada,Hamilton,2025-03-14,176.8,415.9,58.7,13.3,1.9,10.2,21.8,70.4,3.6,165.0
AQ_015019,Iran,Rasht,2025-03-25,34.7,81.3,24.9,7.7,5.7,10.0,34.8,52.6,4.8,36.0
AQ_010218,Australia,Newcastle,2025-01-16,5.2,10.7,8.0,4.1,1.2,10.0,13.6,46.7,8.7,7.0
AQ_006965,Iran,Tabriz,2025-01-25,17.9,24.5,22.0,10.8,4.1,10.0,10.7,41.7,2.4,17.0
AQ_003737,Italy,Bari,2025-03-06,51.5,69.2,19.7,2.7,3.3,19.4,17.0,100.0,4.7,39.0
AQ_007772,China,Dongguan,2025-02-02,10.6,22.5,12.3,6.1,2.6,10.0,5.7,63.4,2.5,12.0
AQ_017650,UK,Coventry,2025-02-23,10.9,19.7,29.0,2.0,1.7,10.0,21.5,54.9,8.5,14.0
AQ_009737,Australia,Toowoomba,2025-03-10,39.7,71.5,19.2,9.5,1.6,17.4,34.5,66.4,3.8,35.0
AQ_013403,Germany,Duisburg,2025-01-10,56.2,121.8,5.0,4.5,3.4,14.3,35.9,44.5,4.7,49.0
AQ_002819,South Africa,Centurion,2025-02-16,10.4,13.6,34.3,4.4,4.3,10.0,21.4,52.3,11.5,14.0
AQ_006615,India,Indore,2025-02-20,115.7,278.4,12.5,10.1,3.3,10.0,19.4,75.2,3.8,106.0
AQ_016089,Italy,Bari,2025-01-09,20.1,25.2,16.0,8.7,5.4,12.4,-10.0,49.0,4.4,
AQ_011322,China,Jinan,2025-02-15,38.9,49.7,16.3,5.1,1.6,10.0,-9.5,41.6,2.4,29.0
AQ_004913,France,Strasbourg,2025-02-25,37.1,66.4,25.9,4.5,1.6,14.8,18.2,79.3,10.3,34.0
AQ_004870,Brazil,Brasilia,2025-01-14,5.0,,12.8,2.3,0.7,10.0,29.5,39.5,3.3,7.0
AQ_016368,China,Tianjin,2025-03-02,5.0,11.0,14.5,5.1,1.3,10.0,13.3,75.9,7.0,8.0
AQ_011738,South Africa,Bloemfontein,2025-03-04,6.5,16.0,11.7,2.9,1.3,10.0,12.3,52.2,2.6,9.0
AQ_011065,USA,Los Angeles,2025-02-06,5.3,11.3,16.0,6.9,0.6,10.0,17.6,58.7,1.9,8.0
AQ_007677,South Korea,Bucheon,2025-01-15,13.6,19.6,36.0,2.0,1.3,10.0,22.5,87.5,4.7,16.0
AQ_001897,Turkey,Gaziantep,2025-02-08,32.3,39.7,10.8,11.9,0.5,10.0,3.7,73.3,6.3,24.0
AQ_003397,Mexico,Zapopan,2025-01-25,14.5,22.0,18.0,7.0,2.0,15.8,8.7,61.7,7.8,15.0
AQ_000838,Australia,Darwin,2025-01-15,51.9,71.4,6.8,6.6,1.7,10.0,8.9,37.9,5.2,38.0
AQ_011288,Mexico,Mérida,2025-01-05,42.1,,11.8,4.3,3.1,10.0,12.4,37.1,5.9,35.0
AQ_007633,Japan,Kawasaki,2025-01-11,92.9,142.0,5.4,14.0,2.5,10.0,11.7,45.0,1.8,69.0
AQ_006228,Mexico,Mexico City,2025-02-12,18.9,41.4,5.0,4.4,1.9,10.0,19.4,56.9,6.8,18.0
AQ_006246,Japan,Kumamoto,2025-03-30,16.9,42.2,27.6,4.9,0.8,10.0,21.7,37.1,5.1,21.0
AQ_002836,Canada,Saskatoon,2025-02-09,22.3,43.9,6.8,2.8,2.6,11.1,8.7,73.2,3.0,20.0
AQ_002135,Italy,Bari,2025-03-25,9.1,19.1,11.0,5.7,1.4,10.0,6.5,49.3,9.7,10.0
AQ_000401,Germany,Hamburg,2025-01-13,18.0,41.5,5.0,5.1,1.7,10.0,23.3,43.0,4.2,18.0
AQ_001072,Russia,Ufa,2025-02-11,5.0,10.2,38.5,6.2,3.2,10.0,13.1,58.8,2.3,11.0
AQ_011176,India,Vadodara,2025-03-16,35.7,89.0,8.4,12.0,5.6,10.0,1.8,65.8,2.6,36.0
AQ_013097,Germany,Bielefeld,2025-03-06,5.3,11.2,16.1,9.4,4.3,10.0,18.2,76.8,4.3,9.0
AQ_004122,USA,Seattle,2025-02-21,13.3,29.3,6.9,9.5,1.7,10.0,28.3,78.4,2.6,14.0
AQ_001623,Canada,Montreal,2025-03-19,11.3,17.1,17.4,11.2,1.6,10.0,27.3,,5.1,12.0
AQ_010914,China,Chongqing,2025-01-23,7.3,15.2,10.7,10.5,3.8,10.0,39.8,93.6,7.2,10.0
AQ_002832,Italy,Naples,2025-01-11,5.0,10.5,17.3,9.9,1.5,14.9,15.3,36.8,3.9,9.0
AQ_014763,Mexico,Guadalajara,2025-03-21,18.2,43.0,5.0,4.4,2.8,14.9,17.4,61.6,8.4,18.0
AQ_014987,Germany,Leipzig,2025-02-23,9.2,20.3,9.2,6.4,4.2,10.0,32.5,73.1,2.6,11.0
AQ_008465,Iran,Qazvin,2025-02-05,27.0,66.5,29.9,5.9,4.5,10.0,19.2,88.5,8.0,30.0
AQ_008662,USA,Jacksonville,2025-02-08,246.5,353.1,6.0,3.0,1.6,10.0,18.4,58.8,5.4,171.0
AQ_004165,Mexico,Aguascalientes,2025-02-11,12.1,27.4,5.0,6.3,1.9,10.0,18.8,56.7,2.7,13.0
AQ_006079,South Korea,Changwon,2025-03-09,57.9,135.2,5.0,5.0,2.2,10.0,19.9,78.4,10.3,52.0
AQ_005056,India,Thane,2025-01-22,71.4,137.5,11.3,3.5,1.7,10.0,12.6,58.9,5.5,59.0
AQ_017786,Turkey,Kayseri,2025-01-21,76.6,115.7,19.1,18.6,1.5,10.0,15.3,99.3,7.0,59.0
AQ_017094,USA,Fort Worth,2025-02-25,68.4,93.3,5.0,6.5,1.3,10.0,26.6,58.7,3.0,48.0
AQ_014386,Germany,Duisburg,2025-01-17,17.8,32.2,7.4,2.5,1.1,13.4,26.5,76.4,6.4,16.0
AQ_000205,South Korea,Yongin,2025-02-12,5.0,10.0,6.1,6.6,3.0,10.0,27.8,56.0,3.6,7.0
AQ_004394,Russia,Samara,2025-01-13,5.0,10.0,7.6,9.0,0.7,10.1,15.5,44.1,2.8,7.0
AQ_009378,Mexico,Puebla,2025-03-24,18.0,26.3,21.4,8.5,4.7,10.0,4.2,76.4,6.2,18.0
AQ_012106,India,Chennai,2025-01-18,21.9,47.5,9.2,7.9,2.0,10.0,28.2,61.7,1.8,21.0
AQ_012972,Japan,Niigata,2025-01-22,12.0,18.5,10.5,5.1,4.7,10.0,15.5,42.4,5.3,12.0
AQ_011807,Russia,Izhevsk,2025-03-30,22.9,54.0,6.3,3.4,5.6,12.4,40.0,46.3,3.2,23.0
AQ_004264,Spain,Malaga,2025-02-11,32.9,80.4,21.7,5.6,2.2,10.0,11.0,19.6,4.3,34.0
AQ_005029,Italy,Padua,2025-03-28,19.9,25.1,5.6,2.0,6.7,33.2,3.9,61.4,5.1,17.0
AQ_001687,Canada,St. John's,2025-02-07,13.8,21.8,10.6,7.2,2.0,28.3,13.6,73.9,5.1,14.0
AQ_010981,Spain,La Coruna,2025-01-10,13.3,21.1,5.4,6.0,1.5,13.1,3.4,58.7,8.3,12.0
AQ_016196,Turkey,Antalya,2025-02-18,10.1,23.4,5.0,9.9,2.0,10.0,15.0,83.7,5.6,11.0
AQ_006855,Japan,Saitama,2025-01-05,10.5,13.1,7.4,3.4,1.3,10.0,-0.6,63.7,3.3,9.0
AQ_016327,Germany,Bielefeld,2025-02-22,10.0,18.0,8.6,5.3,4.6,10.0,18.1,55.5,3.2,10.0
AQ_002301,Japan,Hamamatsu,2025-02-13,112.3,212.8,49.7,6.5,3.3,10.0,20.1,50.9,3.6,97.0
AQ_013728,Spain,Barcelona,2025-03-07,17.3,23.6,15.2,3.3,2.1,19.6,6.8,88.4,4.6,16.0
AQ_014780,Mexico,Culiacán,2025-01-26,12.5,21.5,20.2,22.9,1.1,37.2,0.4,45.6,6.9,17.0
AQ_000392,South Korea,Ulsan,2025-03-01,11.5,,5.7,6.5,3.6,16.1,13.3,62.7,2.1,10.0
AQ_011672,Germany,Essen,2025-03-22,17.6,30.8,5.0,13.2,2.9,10.0,-3.0,72.2,2.5,16.0
AQ_001987,Germany,Dusseldorf,2025-02-22,17.1,24.5,16.5,6.6,1.7,11.8,2.2,50.1,2.7,16.0
AQ_016964,Germany,Mannheim,2025-03-07,44.1,61.4,33.2,6.5,3.1,18.9,21.2,100.0,3.5,37.0
AQ_003564,Australia,Albury,2025-02-05,25.5,59.2,5.0,2.0,3.3,10.0,11.6,66.9,6.0,24.0
AQ_011201,Brazil,Rio de Janeiro,2025-03-02,14.0,23.1,5.0,3.9,3.9,10.0,25.5,100.0,1.6,12.0
AQ_007211,Brazil,Natal,2025-01-16,27.3,60.9,10.1,5.5,3.4,12.8,7.5,67.0,7.6,26.0
AQ_013746,France,Toulon,2025-02-07,28.9,67.7,6.1,5.3,3.6,10.0,11.2,75.0,4.3,28.0
AQ_016316,Spain,Seville,2025-03-29,18.2,34.4,22.6,5.2,2.3,10.0,18.8,100.0,4.4,19.0
AQ_010124,Germany,Dortmund,2025-01-12,45.4,80.4,60.3,5.8,1.6,10.4,6.8,73.0,2.8,45.0
AQ_015719,Brazil,Sao Goncalo,2025-03-14,25.7,55.4,9.4,11.7,4.4,10.0,9.0,92.4,5.8,25.0
AQ_011596,Spain,Vigo,2025-03-12,5.6,10.8,45.9,3.1,3.0,10.0,5.4,59.5,1.6,13.0
AQ_000579,Germany,Bochum,2025-02-08,5.0,10.0,30.3,17.1,1.3,10.0,9.5,79.1,4.9,11.0
AQ_008074,China,Nanjing,2025-03-06,17.5,24.8,16.9,8.4,2.8,10.0,11.6,44.5,8.0,16.0
AQ_010482,Iran,Shiraz,2025-02-24,23.4,37.8,8.0,4.7,4.0,10.0,32.5,40.3,4.0,20.0
AQ_014597,South Korea,Seoul,2025-02-12,23.4,33.9,11.2,5.8,3.7,10.0,23.3,10.0,2.9,19.0
AQ_014584,Japan,Saitama,2025-03-04,32.9,68.1,10.5,8.4,1.9,10.0,23.2,61.9,8.3,30.0
AQ_004598,Canada,Saskatoon,2025-01-10,18.8,36.4,12.0,6.8,1.6,23.5,18.9,91.8,1.4,19.0
AQ_012882,Italy,Modena,2025-02-16,12.3,19.2,11.6,12.8,0.7,10.0,17.3,66.6,3.5,13.0
AQ_009768,Iran,Shiraz,2025-01-05,6.8,11.0,11.7,7.7,1.7,27.5,8.1,67.6,6.8,10.0
AQ_000884,India,Delhi,2025-01-08,29.4,40.6,8.2,28.9,2.6,14.8,16.0,63.5,6.4,25.0
AQ_013472,Japan,Kumamoto,2025-03-07,21.5,43.1,23.0,9.1,3.9,10.0,23.4,72.6,5.2,23.0
AQ_013062,USA,Austin,2025-02-16,7.8,17.2,5.3,2.8,2.6,32.4,28.0,84.9,3.4,10.0
AQ_012770,Canada,Oshawa,2025-01-06,8.3,14.8,33.4,4.0,0.7,10.0,14.6,88.0,4.2,12.0
AQ_017133,France,Strasbourg,2025-01-25,6.0,13.7,20.3,4.6,2.4,17.2,4.5,34.5,4.4,10.0
AQ_013981,India,Thane,2025-02-04,33.0,64.9,5.1,5.8,2.4,10.0,19.4,62.9,4.0,28.0
AQ_004680,Italy,Verona,2025-03-12,44.8,56.0,20.8,3.3,8.2,22.2,20.1,53.1,5.3,35.0
AQ_008959,France,Reims,2025-03-10,21.1,46.3,9.6,5.2,2.0,15.7,21.1,81.6,,21.0
AQ_012437,Italy,Bologna,2025-02-01,38.6,48.1,15.1,2.6,4.1,10.0,26.3,94.4,11.6,29.0
AQ_006038,Iran,Rasht,2025-03-14,67.2,159.3,8.5,5.7,1.0,20.1,14.7,100.0,4.3,62.0
AQ_011786,Spain,Elche,2025-02-17,21.3,41.1,,8.2,1.2,22.9,16.7,56.0,5.1,21.0
AQ_011330,Brazil,Rio de Janeiro,2025-03-14,23.8,38.2,22.2,6.6,0.7,11.9,20.5,65.1,4.3,22.0
AQ_003039,France,Bordeaux,2025-01-13,57.5,109.5,9.9,5.0,2.2,17.3,10.0,69.0,3.9,48.0
AQ_005612,France,Le Havre,2025-01-27,41.7,70.6,6.2,2.8,2.8,10.0,29.2,77.8,2.4,33.0
AQ_004762,Italy,Rome,2025-01-17,29.6,38.0,5.0,4.2,2.5,10.0,13.4,79.8,12.0,22.0
AQ_011954,Japan,Kyoto,2025-03-18,44.2,,5.0,4.9,2.1,10.0,17.4,55.7,11.4,33.0
AQ_009036,UK,Edinburgh,2025-03-19,55.9,75.2,8.6,2.9,1.9,10.0,-0.7,90.6,4.5,40.0
AQ_017779,Iran,Arak,2025-01-06,30.2,46.1,21.7,27.7,1.8,10.0,6.0,61.5,2.9,28.0
AQ_007653,Brazil,Guarulhos,2025-03-13,31.6,73.4,6.1,11.8,2.0,10.2,6.3,75.6,2.8,30.0
AQ_003367,Italy,Messina,2025-03-23,30.3,56.4,,11.6,3.5,10.0,16.1,97.2,4.4,27.0
AQ_014552,Japan,Hiroshima,2025-03-24,5.9,10.0,8.6,7.7,5.4,10.0,6.2,82.8,5.7,8.0
AQ_014748,Canada,Victoria,2025-01-29,5.0,10.0,5.2,9.8,3.3,10.0,27.4,90.5,3.6,7.0
AQ_005100,China,Qingdao,2025-02-03,19.0,30.9,6.8,2.7,1.8,10.0,23.6,100.0,13.3,16.0
AQ_003900,USA,Dallas,2025-03-04,16.1,20.1,9.6,5.0,2.3,10.0,-1.4,73.5,10.6,13.0
AQ_017826,Germany,Mannheim,2025-03-22,6.6,12.2,19.5,14.6,3.9,10.8,19.3,59.0,7.3,11.0
AQ_006165,South Korea,Daegu,2025-01-21,13.6,25.5,11.1,5.5,2.9,14.5,2.4,75.4,14.2,14.0
AQ_017532,South Korea,Busan,2025-03-12,9.4,12.5,11.4,17.9,2.5,10.0,9.9,59.9,11.1,11.0
AQ_013312,Canada,Windsor,2025-03-06,11.7,24.2,6.4,8.1,1.7,10.0,3.0,72.6,1.9,12.0
AQ_010465,Germany,Bochum,2025-03-16,24.7,47.9,21.8,13.6,1.4,10.5,9.1,78.5,2.8,25.0
AQ_009420,Italy,Florence,2025-03-17,22.1,39.1,31.5,10.0,3.7,19.5,24.9,55.2,5.6,24.0
AQ_017237,France,Le Havre,2025-03-14,37.9,51.6,5.0,2.0,2.5,10.0,35.4,22.2,6.4,27.0
AQ_017524,Brazil,Manaus,2025-03-27,24.1,33.8,11.7,12.4,1.0,10.0,24.6,75.6,3.3,20.0
AQ_003348,Australia,Adelaide,2025-01-12,69.4,145.0,13.4,6.8,4.8,10.0,23.7,32.4,2.9,61.0
AQ_001947,China,Zhengzhou,2025-01-10,13.6,19.8,13.9,7.7,1.3,10.0,15.9,65.3,3.8,13.0
AQ_014348,Mexico,Mérida,2025-01-07,69.0,95.8,16.6,2.0,0.9,19.6,10.8,96.3,1.7,51.0
AQ_016610,Mexico,Culiacán,2025-03-28,10.7,24.3,12.1,4.5,1.6,10.0,4.3,56.3,3.5,12.0
AQ_006052,South Korea,Anyang,2025-01-27,20.3,36.4,7.9,,0.9,10.0,22.0,100.0,1.6,18.0
AQ_007089,USA,Columbus,2025-03-12,43.8,64.4,23.2,2.0,1.7,10.0,17.1,35.4,9.7,35.0
AQ_014112,Australia,Adelaide,2025-03-18,21.2,28.9,24.8,4.7,1.5,10.0,17.6,85.3,3.4,19.0
AQ_016319,Germany,Bonn,2025-01-02,11.4,19.0,72.1,5.7,4.9,12.2,,66.4,14.3,21.0
AQ_012368,Italy,Bologna,2025-02-01,21.6,49.6,37.4,10.1,3.4,10.0,0.3,86.8,4.6,26.0
AQ_006641,Brazil,Sao Paulo,2025-03-20,78.5,106.0,13.9,6.3,1.8,10.0,19.2,81.3,7.8,56.0
AQ_017703,Italy,Bologna,2025-01-18,5.2,11.0,6.6,4.6,1.2,10.0,15.8,72.4,3.7,7.0
AQ_017727,Mexico,Nezahualcóyotl,2025-01-20,44.5,70.9,45.5,15.2,1.1,10.0,-3.0,95.0,4.8,41.0
AQ_014509,Germany,Nuremberg,2025-03-26,77.6,152.9,14.1,3.2,2.8,10.0,27.7,43.4,6.4,65.0
AQ_009964,China,Zhengzhou,2025-02-09,10.8,25.6,21.9,5.0,1.7,33.7,7.9,66.8,7.5,16.0
AQ_000794,Brazil,Teresina,2025-03-02,86.9,145.1,15.7,4.8,2.7,10.0,7.2,56.7,4.4,68.0
AQ_011926,Canada,Ottawa,2025-03-06,17.5,41.9,22.3,13.4,2.2,16.1,10.5,70.2,4.7,21.0
AQ_006751,Mexico,Monterrey,2025-03-20,12.2,20.4,23.2,2.4,2.3,10.0,-8.2,76.0,8.3,14.0
AQ_013402,UK,Portsmouth,2025-03-13,13.1,31.6,31.6,7.3,1.5,10.0,7.3,69.9,5.3,18.0
AQ_010428,Russia,Tolyatti,2025-02-19,21.5,26.6,20.5,7.8,1.4,10.0,15.1,68.6,5.2,19.0
AQ_000635,Canada,Edmonton,2025-03-18,70.9,149.4,6.3,7.2,3.2,10.0,11.3,66.8,9.8,61.0
AQ_006446,Russia,Perm,2025-01-10,20.9,49.6,6.1,8.9,2.0,11.4,14.9,42.1,3.1,21.0
AQ_002316,Japan,Tokyo,2025-03-23,6.4,15.8,18.8,10.0,2.4,10.5,3.0,70.1,4.2,10.0
AQ_003471,South Korea,Seoul,2025-01-02,15.8,37.1,23.9,5.0,0.8,20.4,15.6,55.0,3.3,19.0
AQ_008277,Turkey,Istanbul,2025-02-26,7.8,16.0,6.2,13.0,2.0,20.8,30.2,69.8,5.4,10.0
AQ_003508,Turkey,Adana,2025-01-04,13.1,32.6,13.3,11.3,3.1,10.0,14.8,33.0,6.9,16.0
AQ_011821,Spain,Hospitalet,2025-03-03,14.3,27.9,22.9,6.1,2.2,15.9,19.2,83.6,4.0,17.0
AQ_008469,UK,Portsmouth,2025-03-09,12.9,18.1,10.7,12.0,4.0,10.0,23.2,53.9,6.0,13.0
AQ_005775,South Africa,Johannesburg,2025-01-06,17.3,29.0,18.1,14.2,2.6,10.0,6.1,59.6,4.2,18.0
AQ_013486,Turkey,Mersin,2025-02-20,69.4,84.6,42.3,22.0,4.1,22.5,7.7,32.1,7.3,55.0
AQ_011125,Russia,Rostov,2025-01-22,49.2,118.8,39.9,3.6,4.4,10.0,21.4,78.5,2.8,51.0
AQ_014530,Iran,Arak,2025-01-03,5.0,11.7,10.1,3.2,1.2,10.0,15.0,83.4,3.8,7.0
AQ_004939,Turkey,Konya,2025-03-05,7.2,10.6,23.5,3.6,4.1,10.0,14.4,76.6,6.4,10.0
AQ_010749,Canada,Toronto,2025-02-15,31.8,69.5,10.1,8.3,2.7,12.7,24.2,41.8,3.8,30.0
AQ_007471,South Korea,Pohang,2025-02-12,24.9,59.6,11.0,15.5,2.2,10.0,23.0,66.9,4.0,26.0
AQ_004685,Mexico,Culiacán,2025-03-29,11.3,13.7,14.8,4.2,4.5,15.4,,49.5,9.3,11.0
AQ_011154,Spain,Valencia,2025-01-22,28.6,45.6,5.5,12.5,2.5,10.0,6.1,85.6,1.7,24.0
AQ_009813,Turkey,Izmir,2025-03-21,26.0,40.8,13.4,5.9,1.4,28.1,34.3,34.1,3.3,23.0
AQ_016083,South Africa,Kimberley,2025-03-11,9.5,12.1,6.4,7.6,1.6,10.1,11.4,58.7,7.9,9.0
AQ_016928,India,Ahmedabad,2025-02-21,12.0,24.1,10.3,2.4,1.4,10.1,26.9,57.7,3.0,12.0
AQ_004304,South Africa,Soweto,2025-03-31,10.1,14.5,19.5,10.1,3.8,11.9,4.7,42.9,7.7,12.0
AQ_004342,Japan,Hiroshima,2025-01-05,8.8,10.8,13.9,3.9,0.8,12.0,9.9,73.2,6.0,9.0
AQ_009008,UK,Sheffield,2025-02-21,57.4,72.0,14.0,6.9,2.3,27.0,15.2,54.8,3.5,42.0
AQ_017134,Germany,Hannover,2025-02-15,6.8,14.3,8.2,8.2,1.3,10.0,14.7,33.1,10.4,8.0
AQ_015551,Brazil,Goiania,2025-03-20,53.0,120.7,6.2,5.2,0.9,10.0,16.9,76.8,6.3,48.0
AQ_005101,Canada,Winnipeg,2025-01-14,25.8,40.0,8.0,13.6,2.5,19.8,21.1,97.0,14.1,22.0
AQ_004717,Australia,Sunshine Coast,2025-01-13,5.8,11.7,5.0,8.2,0.6,10.0,14.8,24.2,5.4,7.0
AQ_015557,China,Nanjing,2025-03-31,41.1,66.3,11.9,5.2,2.2,10.0,23.0,72.1,3.2,33.0
AQ_013973,France,Paris,2025-03-07,36.0,57.9,10.4,14.1,1.3,10.0,-3.9,100.0,4.9,30.0
AQ_005165,Germany,Berlin,2025-02-25,9.9,18.4,17.8,7.9,3.8,10.0,16.2,73.1,5.3,12.0
AQ_014172,Australia,Gold Coast,2025-01-21,31.0,51.2,14.8,5.0,1.3,10.0,19.3,66.5,1.9,26.0
AQ_001873,Iran,Qom,2025-02-17,22.6,51.4,5.1,8.9,1.2,10.0,24.1,53.2,3.2,22.0
AQ_002856,Spain,La Coruna,2025-02-26,19.7,24.7,10.2,4.9,1.4,56.1,20.0,56.6,9.0,19.0
AQ_010188,Germany,Bremen,2025-01-28,77.1,148.8,32.9,4.5,3.3,10.0,6.7,58.9,4.8,67.0
AQ_015407,India,Hyderabad,2025-02-03,11.0,13.4,13.2,14.2,2.5,10.0,27.8,63.3,10.0,11.0
AQ_010299,Iran,Qazvin,2025-02-04,44.1,98.0,14.2,5.9,2.3,10.0,4.1,91.1,4.4,41.0
AQ_008739,Mexico,San Luis Potosí,2025-02-26,12.3,17.9,14.6,12.7,1.5,11.2,-6.9,63.8,11.1,13.0
AQ_016694,USA,San Diego,2025-03-26,11.7,27.9,8.7,4.1,1.7,13.0,27.4,45.4,4.3,13.0
AQ_016956,South Korea,Ulsan,2025-02-16,26.8,59.4,8.0,5.9,6.2,10.0,6.5,51.7,18.0,26.0
AQ_005256,China,Chengdu,2025-02-07,25.8,37.9,7.6,6.3,4.0,10.0,28.0,55.9,11.8,21.0
AQ_002767,Iran,Kermanshah,2025-01-26,27.1,65.9,5.2,4.7,2.9,10.0,8.2,100.0,2.0,26.0
AQ_009701,Iran,Qom,2025-03-03,19.8,25.7,7.0,10.7,2.7,10.0,16.5,85.6,5.6,16.0
AQ_017778,Australia,Brisbane,2025-02-19,10.8,24.1,21.7,7.3,2.1,10.0,10.8,70.1,7.0,14.0
AQ_016518,India,Hyderabad,2025-02-02,14.8,24.2,16.3,2.5,2.2,10.0,23.4,58.5,6.0,14.0
AQ_011615,USA,Denver,2025-01-04,15.7,31.9,6.8,4.9,3.6,16.1,10.7,74.1,4.5,16.0
AQ_005502,France,Toulouse,2025-01-30,10.5,14.1,5.0,4.8,2.2,12.0,25.9,82.6,7.7,9.0
AQ_000561,Canada,Vancouver,2025-02-11,55.0,126.8,26.1,10.8,1.4,10.0,5.7,66.8,20.7,53.0
AQ_016247,Iran,Arak,2025-03-05,29.6,38.3,18.8,6.4,2.1,10.0,11.2,73.4,3.3,24.0
AQ_015440,Russia,Omsk,2025-01-30,8.1,13.8,29.4,5.7,2.4,,24.3,43.1,9.4,12.0
